ID,发布时间,点赞数,评论数,转发数,页码,链接,正文
207956620,2022-01-05 08:48:00,28,8,2,1293/1474,https://xueqiu.com/1505944393/207956620,$唐人神(SZ002567)$ $中国神华(SH601088)$$宝钢股份(SH600019)$ 周期股只有消费类的周期股，在触底的时候才可以买，其他的是不行的，猪周期是因为逆周期亏损太大，会主动去产能，后两者是因为国家强制去产能，当然历史上有个中国铝业确实我曾经布局过早，当然主要原因是魏桥集团利用高污染电力，以牺牲环境为代价来低成本竞争打乱了市场，导致当初电解铝市场非常难判断，不过后来国家关停其高污染电厂和高污染产能才逐步解决这个问题 $唐人神(SZ002567)$$中国神华(SH601088)$$宝钢股份(SH600019)$ 周期股只有消费类的周期股，在触底的时候才可以买，其他的是不行的，猪周期是因为逆周期亏损太大，会主动去产能，后两者是因为国家强制去产能，当然历史上有个中国铝业确实我曾经布局过早，当然主要原因是魏桥集团利用高污染电力，...
211144261,2022-02-10 23:56:00,60,12,1,1275/1474,https://xueqiu.com/1505944393/211144261,$牧原股份(SZ002714)$$唐人神(SZ002567)$$天康生物(SZ002100)$ 现在出了那么多大神讨论猪肉股，想当初我隔着两三天发消息，都是连着的，当初可见有多冷清，甚至我买猪肉股都被认为是有坑害别人，当然我一直说的是我看好猪肉股，并没有让别人买，但是还是被认为误导人，当初唯一跟我讨论猪肉股的好像就@基本面模式派王国森 ，最后我当初推荐猪肉股的时候经常被人怼刻舟求剑，说我从历史规律分析问题，其实这么说吧，再股市中，我可是刻了十几年剑，我所有周期股规律都是总结历史规律。不信下个关注点工程机械我也会被怼刻舟求剑。当然现在推荐三一重工还太早，不过现在我已经开始准备些知识储备了，或许两到三年后可以用得到，当然未来不仅仅是工程机械，很多低估的股我都会关注，并不限于周期股，其实去年中国核电是我无心插柳的结果，当然由于电力成长缓慢，所以见好就收了。 $牧原股份(SZ002714)$$唐人神(SZ002567)$$天康生物(SZ002100)$ 现在出了那么多大神讨论猪肉股，想当初我隔着两三天发消息，都是连着的，当初可见有多冷清，甚至我买猪肉股都被认为是有坑害别人，当然我一直说的是我看好猪肉股，并没有让别人买，但是还是被认为误导人，当初唯一跟我讨论猪肉股的...
212903008,2022-03-03 09:05:00,49,15,7,1262/1474,https://xueqiu.com/1505944393/212903008,$中国船舶(SH600150)$$中国重工(SH601989)$ 看来编制cnpi的已经气急败坏了，说了很多主观的话，其实新船订单跟生产能力是有关系的，如果船台排期特别紧张，其实订单肯定是下降的，不信你们看下历史数据，03~05年新船订单是一路下滑的，知道后来生产能力大幅提高，才爆发上升，当然那个生产能力提高主要在中国，而船价其实是一路上扬的。他简单的认为新船订单下降必然导致船价下跌，而忽略了新船订单下降恰恰是因为船台太满，最后他竟然不知道03年~08年建造高峰的船马上到寿命了，看下订单都知道，仅仅换船就超过目前生产能力，其实很多人不理解船周期本质，船主要看的不是增量而是存量，增量其实极其有限，本质上就是船替换，其实imo新的标准船替换比单存的航运周期更有意义，其实这也是很多工程机械看开工量真的是毫无意义，其实工程机械目前国内存粹增加极其有限，你要是赌工程建设，你应该买的是海螺水泥 $中国船舶(SH600150)$$中国重工(SH601989)$ 看来编制cnpi的已经气急败坏了，说了很多主观的话，其实新船订单跟生产能力是有关系的，如果船台排期特别紧张，其实订单肯定是下降的，不信你们看下历史数据，03~05年新船订单是一路下滑的，知道后来生产能力大幅提高，才爆发上升，当然那个生产能力提...
213876990,2022-03-13 08:30:00,7,7,1,1257/1474,https://xueqiu.com/1505944393/213876990,分析的很好，不过不光猪周期，其实很多周期股并不同步，比如说三一重工，海螺水泥也是周期股，但是他跟其它周期股并不同步，其实周期股各行业是上升周期和下行周期不同步的。但是买入的逻辑是一样的，那就是行情不好的时候买入
216006020,2022-04-02 10:32:00,16,2,1,1244/1474,https://xueqiu.com/1505944393/216006020,$中国核电(SH601985)$$中广核电力(01816)$$中国核建(SH601611)$ 看到法德在俄罗斯断气不同反应就知道德国能源政策多么失败，法国并不惧怕俄罗斯断气，现在法国心里得想当年幸亏顶住压力没被德国汉斯那个二货给忽悠瘸了。现在德国快要冬天穿毛衣靠抖取暖了，我们这风景独好。其实德国公知不知道是不是脑残，难道不知道很多时候风电和太阳能发电是垃圾电吗？ 用电高峰无法发电，时断时续，问题是用电可不能时断时续，台蛙现在正受小动物烦恼，因为都跟他电力系统作对现在停电成为常态。 其实抛开核电碳中和是无稽之谈。 $中国核电(SH601985)$$中广核电力(01816)$$中国核建(SH601611)$ 看到法德在俄罗斯断气不同反应就知道德国能源政策多么失败，法国并不惧怕俄罗斯断气，现在法国心里得想当年幸亏顶住压力没被德国汉斯那个二货给忽悠瘸了。现在德国快要冬天穿毛衣靠抖取暖了，我们这风景独好。其实德国公知不...
219937655,2022-05-14 13:42:00,2,1,0,1197/0,https://xueqiu.com/1505944393/219937655,那是你没看到根本，你看下长江电力利润增长率，如果仅仅高分红，他不会涨那么多
223269869,2022-06-22 07:24:00,9,21,2,1162/1474,https://xueqiu.com/1505944393/223269869,最后我有个疑问，国电投浙江新能源公司属于上海电力股份有限公司全资子公司，这么大的合同，为何上海电力连个公告都没有，毕竟这么大的合作上市公司怎么不公告，要知道上海电力净资产还没400亿，请问他的全资子公司怎么可能投那么多钱
223275353,2022-06-22 08:48:00,5,8,1,1162/1474,https://xueqiu.com/1505944393/223275353,你语文体育老师教的吗？我不知道你发这个什么意思，我问的是上海电力作为母公司都掏不起那么多钱，全资子公司可能吗
224801053,2022-07-08 10:51:00,31,6,1,1145/1474,https://xueqiu.com/1505944393/224801053,$东阿阿胶(SZ000423)$ 截止到目前收益还不错，其实只要绝对低估，垃圾也有不错收益，更何况还算不错阿胶啊，毕竟我连核电都敢买，其实目前看核电收益也不错吧，当初推荐的都是风电和水电，核电饱受歧视，但是现在回头看，2021年一季度至今核电涨幅不是大于长江电力吗
230609158,2022-09-13 16:39:00,14,3,0,1096/1474,https://xueqiu.com/1505944393/230609158,火电股弹性太低了，而且火电有个问题，他发的是电力，简称计划电，水电和核电也是电，那为何去买火电？核电有成长性不更好
